,id,name,genre_google,artist,genre_wiki,genre_merge
6647,12725,Hothouse Flowers,,hothouse flowers,"['folk rock', 'alternative rock', 'celtic rock']","['folk rock', 'alternative rock', 'celtic rock']"
6648,12726,Turin Brakes,,turin brakes,"['folk rock', 'indie rock']","['folk rock', 'indie rock']"
6649,12728,Trance Atlantic Air Waves,"['alternative/indie', 'dance/electronic']",trance atlantic air waves,,"['alternative/indie', 'dance/electronic']"
6650,12729,Thom Brennan,,thom brennan,"['electronic music', 'ambient music', 'new-age music']","['electronic music', 'ambient music', 'new-age music']"
6651,12733,Trevor Rabin,"['progressive rock', 'hard rock', 'pop music', 'jazz fusion', 'classical music', 'film score']",trevor rabin,,"['progressive rock', 'hard rock', 'pop music', 'jazz fusion', 'classical music', 'film score']"
6652,12734,Chloë Agnew,,chloë agnew,"['classical music', 'pop music', 'celtic music']","['classical music', 'pop music', 'celtic music']"
6653,12735,Jeff Greinke,"['dance/electronic', 'ambien']",jeff greinke,"['experimental music', 'ambient music', 'dark ambient', 'noise music', 'jazz', 'world music', 'electronic music']","['dance/electronic', 'ambien', 'experimental music', 'ambient music', 'dark ambient', 'noise music', 'jazz', 'world music', 'electronic music']"
6654,12738,Medwyn Goodall,"['classical', 'new age']",medwyn goodall,,"['classical', 'new age']"
6655,12743,Gas (Mat Jarvis),"['dance/electronic', 'hip-hop/rap']",gas (mat jarvis),,"['dance/electronic', 'hip-hop/rap']"
6656,12745,2002,"['electronic dance music', 'pop']",2002,,"['electronic dance music', 'pop']"
6657,12747,Emay,"['hip-hop/rap', 'folk']",emay,,"['hip-hop/rap', 'folk']"
6658,12748,Javelin,"['rock', 'dance/electronic', 'hip-hop/rap', 'pop', 'metal']",javelin,,"['rock', 'dance/electronic', 'hip-hop/rap', 'pop', 'metal']"
6659,12749,Tenorio Jr,"['bossa nova', 'jazz', 'samba', 'música popular brasileira']",tenorio jr,,"['bossa nova', 'jazz', 'samba', 'música popular brasileira']"
6660,12750,Muscles,"['dance/electronic', 'electronic dance music', 'jazz']",muscles,,"['dance/electronic', 'electronic dance music', 'jazz']"
6661,12752,The Temptations,,the temptations,"['rhythm and blues', 'psychedelic soul', 'funk', 'soul music']","['rhythm and blues', 'psychedelic soul', 'funk', 'soul music']"
6662,12754,Good Luck,"['fantasy fiction', 'dystopian fiction']",good luck,,"['fantasy fiction', 'dystopian fiction']"
6663,12755,Slum Village,,slum village,['hip hop music'],['hip hop music']
6664,12756,Project Pat,,project pat,['hip hop music'],['hip hop music']
6665,12758,AFTA-1,"['dance/electronic', 'new age', 'afta-1']",afta-1,,"['dance/electronic', 'new age', 'afta-1']"
6666,12759,Nosaj Thing,,nosaj thing,['electronic music'],['electronic music']
6667,12760,Dave House,,dave house,"['punk rock', 'melodic hardcore', 'hardcore punk', 'indie pop', 'indie rock']","['punk rock', 'melodic hardcore', 'hardcore punk', 'indie pop', 'indie rock']"
6668,12761,Jakob,"['alternative/indie', 'rock', 'hip-hop/rap']",jakob,,"['alternative/indie', 'rock', 'hip-hop/rap']"
6669,12762,Maserati,"['alternative/indie', 'dance/electronic']",maserati,,"['alternative/indie', 'dance/electronic']"
6670,12764,D.N.Angel,"['comedy', 'adventure', 'animation', 'action fiction', 'fantasy television', 'action/adventure']",d.n.angel,,"['comedy', 'adventure', 'animation', 'action fiction', 'fantasy television', 'action/adventure']"
6671,12771,Phil Wickham,,phil wickham,['contemporary christian music'],['contemporary christian music']
6672,12773,Revolverheld,,revolverheld,"['alternative rock', 'pop rock']","['alternative rock', 'pop rock']"
6673,12776,The Sorrow,"['hip-hop/rap', 'metal']",the sorrow,"['metalcore', 'melodic death metal']","['hip-hop/rap', 'metal', 'metalcore', 'melodic death metal']"
6674,12777,The Union Underground,"['groove metal', 'pop']",the union underground,['nu metal'],"['groove metal', 'pop', 'nu metal']"
6675,12779,The Autumn Offering,,the autumn offering,"['melodic death metal', 'metalcore']","['melodic death metal', 'metalcore']"
6676,12780,Threat Signal,"['groove metal', 'metal']",threat signal,"['melodic death metal', 'industrial metal', 'groove metal', 'metalcore']","['groove metal', 'metal', 'melodic death metal', 'industrial metal', 'groove metal', 'metalcore']"
6677,12783,John 5,"['country music', 'rock']",john 5,,"['country music', 'rock']"
6678,12784,PRALAY,"['historical fiction', 'thriller']",pralay,,"['historical fiction', 'thriller']"
6679,12786,Andy Timmons,"['instrumental rock', 'hard rock', 'glam metal', 'blues rock', 'jazz fusion']",andy timmons,"['glam metal', 'hard rock', 'blues rock', 'instrumental rock', 'jazz fusion']","['instrumental rock', 'hard rock', 'glam metal', 'blues rock', 'jazz fusion', 'glam metal', 'hard rock', 'blues rock', 'instrumental rock', 'jazz fusion']"
6680,12788,Since October,,since october,"['nu metal', 'christian alternative rock']","['nu metal', 'christian alternative rock']"
6681,12789,Scenes From A Movie,,scenes from a movie,['pop punk'],['pop punk']
6682,12794,A Thorn for Every Heart,,a thorn for every heart,"['post-hardcore', 'emo', 'screamo']","['post-hardcore', 'emo', 'screamo']"
6683,12802,Lycaon,"['lycaon', 'see results about']",lycaon,,"['lycaon', 'see results about']"
6684,12804,Phantasmagoria,"['point-and-click adventure', 'interactive film', 'graphic adventure game', 'adventure']",phantasmagoria,,"['point-and-click adventure', 'interactive film', 'graphic adventure game', 'adventure']"
6685,12805,SCREW,"['hip hop music', 'southern hip hop']",screw,,"['hip hop music', 'southern hip hop']"
6686,12812,9GOATS BLACK OUT,,9goats black out,"['shoegazing', 'dream pop', 'indie rock']","['shoegazing', 'dream pop', 'indie rock']"
6687,12813,THE KIDDIE,,the kiddie,['pop rock'],['pop rock']
6688,12817,The Communards,"['electronic dance music', 'pop']",the communards,"['synthpop', 'dance-pop', 'electronic dance music', 'hi-nrg', 'pop music', 'alternative dance']","['electronic dance music', 'pop', 'synthpop', 'dance-pop', 'electronic dance music', 'hi-nrg', 'pop music', 'alternative dance']"
6689,12821,Telepathe,,telepathe,"['electronica', 'synthpop', 'experimental rock']","['electronica', 'synthpop', 'experimental rock']"
6690,12824,Beangrowers,,beangrowers,"['alternative rock', 'indie rock', 'rock music']","['alternative rock', 'indie rock', 'rock music']"
6691,12827,Johannes Schmoelling,"['electronic music', 'ambient music', 'new age']",johannes schmoelling,,"['electronic music', 'ambient music', 'new age']"
6692,12828,Peter Baumann,,peter baumann,['electronic music'],['electronic music']
6693,12830,Mizca,"['rock', 'pop music', 'hip hop music', 'jazz', 'popular music', 'blues', 'country music', 'heavy metal', 'folk music', 'classical music', 'rhythm and blues', 'punk rock', 'electronic dance music', 'soul music', 'electronic music', 'reggae', 'alternative rock', 'disco', 'funk', 'dance music', 'house music', 'techno', 'singing', 'musical theatre', 'gospel music', 'instrumental', 'trance music', 'pop rock', 'ambient music', 'indie rock', 'swing music', 'contemporary r&b', 'grunge', 'world music', 'music of africa', 'dubstep', 'k-pop', 'progressive rock', 'music of latin america', 'new wave', 'industrial music', 'ska', 'orchestra', 'hard rock', 'bluegrass', 'jazz fusion', 'death metal', 'emo', 'trap music', 'hardcore', 'drum and bass']",mizca,,"['rock', 'pop music', 'hip hop music', 'jazz', 'popular music', 'blues', 'country music', 'heavy metal', 'folk music', 'classical music', 'rhythm and blues', 'punk rock', 'electronic dance music', 'soul music', 'electronic music', 'reggae', 'alternative rock', 'disco', 'funk', 'dance music', 'house music', 'techno', 'singing', 'musical theatre', 'gospel music', 'instrumental', 'trance music', 'pop rock', 'ambient music', 'indie rock', 'swing music', 'contemporary r&b', 'grunge', 'world music', 'music of africa', 'dubstep', 'k-pop', 'progressive rock', 'music of latin america', 'new wave', 'industrial music', 'ska', 'orchestra', 'hard rock', 'bluegrass', 'jazz fusion', 'death metal', 'emo', 'trap music', 'hardcore', 'drum and bass']"
6694,12831,Harem Scarem,"['rock', 'folk']",harem scarem,"['glam metal', 'hard rock']","['rock', 'folk', 'glam metal', 'hard rock']"
6695,12832,Parni Valjak,,parni valjak,"['rock music', 'reggae', 'hard rock', 'pop music']","['rock music', 'reggae', 'hard rock', 'pop music']"
6696,12835,Stone Gossard,,stone gossard,"['glam metal', 'grunge', 'heavy metal music', 'glam punk', 'alternative rock', 'punk rock']","['glam metal', 'grunge', 'heavy metal music', 'glam punk', 'alternative rock', 'punk rock']"
6697,12838,Caspa,"['dance/electronic', 'hip-hop/rap']",caspa,"['bass music', 'dubstep']","['dance/electronic', 'hip-hop/rap', 'bass music', 'dubstep']"
6698,12839,Sub Focus,,sub focus,"['dubstep', 'drum and bass', 'electro house', 'drumstep']","['dubstep', 'drum and bass', 'electro house', 'drumstep']"
6699,12842,Borgore,"['dance/electronic', 'death metal']",borgore,"['dubstep', 'electro house', 'big room house', 'electronic rock', 'jazz', 'trap music (edm)']","['dance/electronic', 'death metal', 'dubstep', 'electro house', 'big room house', 'electronic rock', 'jazz', 'trap music (edm)']"
6700,12854,High Contrast,"['dance/electronic', 'jazz']",high contrast,"['drum and bass', 'liquid funk']","['dance/electronic', 'jazz', 'drum and bass', 'liquid funk']"
6701,12855,Mimosa,"['dance/electronic', 'pop']",mimosa,,"['dance/electronic', 'pop']"
6702,12864,Rufige Kru,"['rock', 'dance/electronic', 'hip-hop/rap']",rufige kru,,"['rock', 'dance/electronic', 'hip-hop/rap']"
6703,12865,Nanotek,,nanotek,"['darkstep', 'drum and bass', 'dubstep', 'industrial music']","['darkstep', 'drum and bass', 'dubstep', 'industrial music']"
6704,12868,Quantic,"['dance/electronic', 'jazz', 'reggae']",quantic,,"['dance/electronic', 'jazz', 'reggae']"
6705,12876,Matt Darey,"['electronic dance music', 'dance/electronic', 'alternative/indie', 'hip-hop/rap']",matt darey,"['electronic dance music', 'trance music']","['electronic dance music', 'dance/electronic', 'alternative/indie', 'hip-hop/rap', 'electronic dance music', 'trance music']"
6706,12882,Salt,"['action', 'mystery', 'crime fiction']",salt,,"['action', 'mystery', 'crime fiction']"
6707,12890,Bliss,"['rock', 'hip-hop/rap', 'folk', 'pop', 'blues']",bliss,,"['rock', 'hip-hop/rap', 'folk', 'pop', 'blues']"
6708,12897,Duck Sauce,,duck sauce,"['house music', 'nu-disco', 'funky house']","['house music', 'nu-disco', 'funky house']"
6709,12902,Rakim,"['hip-hop/rap', 'dance/electronic']",rakim,['hip hop music'],"['hip-hop/rap', 'dance/electronic', 'hip hop music']"
6710,12909,The Parlor Mob,,the parlor mob,['hard rock'],['hard rock']
6711,12917,The Ropes,,the ropes,"['shoegaze', 'indie rock', 'dream pop', 'noise pop']","['shoegaze', 'indie rock', 'dream pop', 'noise pop']"
6712,12918,Band of Skulls,,band of skulls,"['garage rock', 'blues rock', 'indie rock']","['garage rock', 'blues rock', 'indie rock']"
6713,12919,Waikiki,"['korean drama', 'comedy']",waikiki,,"['korean drama', 'comedy']"
6714,12923,Fito & Fitipaldis,,fito & fitipaldis,"['blues rock', 'jazz', 'rock and roll', 'swing (jazz)', 'rockabilly', 'latin rock', 'rhythm & blues']","['blues rock', 'jazz', 'rock and roll', 'swing (jazz)', 'rockabilly', 'latin rock', 'rhythm & blues']"
6715,12924,El Sueño de Morfeo,"['dance/electronic', 'pop']",el sueño de morfeo,,"['dance/electronic', 'pop']"
6716,12926,Pastora Soler,,pastora soler,['flamenco'],['flamenco']
6717,12928,Keiko Matsui,,keiko matsui,"['smooth jazz', 'new-age music']","['smooth jazz', 'new-age music']"
6718,12932,Itzhak Perlman,,itzhak perlman,"['klezmer', 'baroque music']","['klezmer', 'baroque music']"
6719,12933,Brian Eno & David Byrne,['see results about'],brian eno & david byrne,,['see results about']
6720,12934,Black Rain,"['action', 'drama', 'thriller', 'suspense', 'crime film', 'neo-noir', 'crime fiction', 'action/adventure']",black rain,,"['action', 'drama', 'thriller', 'suspense', 'crime film', 'neo-noir', 'crime fiction', 'action/adventure']"
6721,12935,Steelheart,"['novel', 'science fiction', 'fantasy fiction', 'young adult fiction']",steelheart,"['hard rock', 'alternative metal', 'glam metal']","['novel', 'science fiction', 'fantasy fiction', 'young adult fiction', 'hard rock', 'alternative metal', 'glam metal']"
6722,12937,London,"['art rock', 'art pop']",london,,"['art rock', 'art pop']"
6723,12940,Peep Show,"['sitcom', 'comedy', 'cringe comedy', 'dark comedy', 'farce', 'sex comedy']",peep show,,"['sitcom', 'comedy', 'cringe comedy', 'dark comedy', 'farce', 'sex comedy']"
6724,12944,Doom Unit,,doom unit,"['heavy metal music', 'rock music']","['heavy metal music', 'rock music']"
6725,12947,Shawn McDonald,"['folk', 'christian']",shawn mcdonald,,"['folk', 'christian']"
6726,12948,Day of Fire,,day of fire,"['christian rock', 'alternative metal', 'hard rock', 'post-grunge']","['christian rock', 'alternative metal', 'hard rock', 'post-grunge']"
6727,12949,Mainstay,,mainstay,['christian rock'],['christian rock']
6728,12950,Delirious?,"['dance/electronic', 'hip-hop/rap', 'latin urbano', 'christian']",delirious?,,"['dance/electronic', 'hip-hop/rap', 'latin urbano', 'christian']"
6729,12951,Jonah33,"['gospel', 'rock']",jonah33,"['hard rock', 'christian metal', 'alternative metal']","['gospel', 'rock', 'hard rock', 'christian metal', 'alternative metal']"
6730,12953,Audio Adrenaline,,audio adrenaline,"['christian rock', 'contemporary christian music', 'alternative rock']","['christian rock', 'contemporary christian music', 'alternative rock']"
6731,12961,Zizi Possi,,zizi possi,"['bossa nova', 'música popular brasileira']","['bossa nova', 'música popular brasileira']"
6732,12962,Pia Toscano,,pia toscano,['pop music'],['pop music']
6733,12966,Burhan G,,burhan g,"['pop music', 'contemporary r&b']","['pop music', 'contemporary r&b']"
6734,12968,Mary J Blige,"['contemporary r&b', 'hip hop soul']",mary j blige,,"['contemporary r&b', 'hip hop soul']"
6735,12971,N.E.R.D.,"['hip-hop/rap', 'pop']",n.e.r.d.,"['funk rock', 'experimental hip hop', 'alternative hip hop', 'avant-funk', 'alternative rock', 'experimental pop', 'alternative r&b', 'rap rock']","['hip-hop/rap', 'pop', 'funk rock', 'experimental hip hop', 'alternative hip hop', 'avant-funk', 'alternative rock', 'experimental pop', 'alternative r&b', 'rap rock']"
6736,12973,Babyland,,babyland,"['electro-industrial', 'industrial rock', 'synth punk']","['electro-industrial', 'industrial rock', 'synth punk']"
6737,12974,Love of Diagrams,,love of diagrams,"['post punk', 'no wave', 'indie rock']","['post punk', 'no wave', 'indie rock']"
6738,12975,16Volt,,16volt,"['industrial rock', 'industrial metal']","['industrial rock', 'industrial metal']"
6739,12976,Zola Jesus,,zola jesus,"['art pop', 'dark wave', 'industrial music', 'hypnagogic pop', 'synth-pop']","['art pop', 'dark wave', 'industrial music', 'hypnagogic pop', 'synth-pop']"
6740,12977,The Prids,,the prids,"['noise pop', 'post-punk', 'indie rock', 'shoegaze']","['noise pop', 'post-punk', 'indie rock', 'shoegaze']"
6741,12978,Dum Dum Girls,,dum dum girls,"['alternative rock', 'indie rock', 'dream pop', 'noise pop', 'shoegaze']","['alternative rock', 'indie rock', 'dream pop', 'noise pop', 'shoegaze']"
6742,12979,Machine Drum,"['dance/electronic', 'metal']",machine drum,,"['dance/electronic', 'metal']"
6743,12980,Anthony Green,"['alternative/indie', 'reggae']",anthony green,,"['alternative/indie', 'reggae']"
6744,12981,I Would Set Myself on Fire for You,,i would set myself on fire for you,"['experimental rock', 'screamo', 'post-rock', 'post-hardcore']","['experimental rock', 'screamo', 'post-rock', 'post-hardcore']"
6745,12984,Fangoria,"['electronic dance music', 'dance/electronic']",fangoria,,"['electronic dance music', 'dance/electronic']"
6746,12987,Global Deejays,,global deejays,"['electro house', 'eurodance', 'house music']","['electro house', 'eurodance', 'house music']"
6747,12988,Thea Gilmore,,thea gilmore,['folk music'],['folk music']
6748,12989,Lisa Hannigan,"['folk music', 'alternative/indie']",lisa hannigan,,"['folk music', 'alternative/indie']"
6749,12990,Laura Izibor,,laura izibor,"['contemporary r&b', 'pop music', 'soul music']","['contemporary r&b', 'pop music', 'soul music']"
