tagID,count,tagValue,translated
11000,1,amo demaix,amo demaix
10999,1,ahazante,ahazante
10998,1,gostosa,gostosa
8272,1,sweeping,sweeping
3562,1,messy,messy
3563,1,kinsella,kinsella
10997,1,ex-sandy,ex-sandy
11035,1,chick vocal,chick vocal
10996,1,sandy,sandy
3573,1,skandinavian music,skandinavian music
3574,1,night music,night music
10995,1,demonia,demonia
10994,1,viadinha,viadinha
3580,1,blacksea,blacksea
8269,1,ewa farna,ewa farna
3582,1,ozgun,ozgun
11002,1,vadia que faz musica boa,vadia que faz musica boa
11003,1,lenda do folclore brasileiro,lenda do folclore brasileiro
8274,1,guter text,guter text
11004,1,curupira,curupira
11034,1,the rocket summer,the rocket summer
11033,1,heavy blues rock,heavy blues rock
11032,1,brit-rock,brit-rock
11031,1,stone rock,stone rock
8276,1,3 days grace,3 days grace
11024,1,satanic black metal from hell,satanic black metal from hell
11023,1,thrash/death metal,thrash/death metal
11013,1,jeff buckley,jeff buckley
11012,1,moving my hips like yeah,moving my hips like yeah
11011,1,chubby,chubby
11010,1,baleia,baleia
11009,1,obesa,obesa
11008,1,golfinho,golfinho
8275,1,breaking benjamin,breaking benjamin
11007,1,gorda e gostosa,gorda e gostosa
11006,1,voz da decada,voz da decada
11005,1,testa,testa
3474,1,erik satie,erik satie
8286,1,chorus,chorus
3472,1,halou,halou
3407,1,kiss kiss,kiss kiss
3398,1,kelly clarkson-because of you,kelly clarkson-because of you
3399,1,kammylla,kammylla
3401,1,nicole,nicole
3402,1,break the ice,break the ice
3403,1,the pussycat dolls - stickwitu,the pussycat dolls - stickwitu
3404,1,pcd - stick with you,pcd - stick with you
3405,1,pussycat dolls- stickwitu,pussycat dolls- stickwitu
3406,1,gwen,gwen
3408,1,wind it up,wind it up
3418,1,fergie clumsy,fergie clumsy
3409,1,wind it up gwen stefani,wind it up gwen stefani
8334,1,distortion,distortion
8332,1,cut off,cut off
3412,1,get me bodied- beyonce,get me bodied- beyonce
3413,1,beyonce - get me bodied,beyonce - get me bodied
3414,1,beyonce - irreplaceable,beyonce - irreplaceable
3415,1,clumsy,clumsy
3416,1,umbrella,umbrella
11062,1,mona lisa,mona lisa
8336,1,satanic,satanic
8337,1,anti-christian,anti-christian
8338,1,finish metal,finish metal
8345,1,devil music,devil music
3376,1,songs that tell a story,songs that tell a story
3377,1,teenage angst,teenage angst
8344,1,monster metal,monster metal
8343,1,polish metal,polish metal
3380,1,japanesey,japanesey
3381,1,euro dance,euro dance
3382,1,i dont give a fuck,i dont give a fuck
3383,1,kabriana,kabriana
3384,1,2010 new release,2010 new release
3385,1,surrender,surrender
8342,1,atmosferic black metal,atmosferic black metal
8341,1,french black metal,french black metal
8340,1,avantgarde black metal,avantgarde black metal
3391,1,boney m,boney m
3392,1,anna nicole smith,anna nicole smith
8339,1,gods of metal,gods of metal
3417,1,be good to me,be good to me
3419,1,ring the alarm,ring the alarm
11057,1,heavy blues,heavy blues
3461,1,the album leaf,the album leaf
3452,1,et,et
3453,1,teenage dream,teenage dream
3455,1,etherial,etherial
3456,1,biosphere,biosphere
8290,1,soundgarden,soundgarden
11058,1,old school heavy metal,old school heavy metal
3459,1,amiina,amiina
3460,1,buddha-bar,buddha-bar
8289,1,12 stones,12 stones
8331,1,color,color
8288,1,german rock,german rock
3464,1,budha bar,budha bar
3465,1,coleen,coleen
3466,1,emiliana torrini,emiliana torrini
8287,1,good lyrics,good lyrics
3468,1,thievery corporation,thievery corporation
3469,1,delerium,delerium
3470,1,musetta,musetta
3451,1,ur so gay,ur so gay
8291,1,karlsruhe,karlsruhe
3449,1,polish progressive metal,polish progressive metal
3447,1,chalga,chalga
8326,1,inditronica,inditronica
8323,1,tops,tops
8320,1,barney stinson get psyched mix,barney stinson get psyched mix
8319,1,best love song ever,best love song ever
8318,1,this song hits really close to home,this song hits really close to home
10121,1,slap bass,slap bass
10129,1,look what thoughts will do,look what thoughts will do
3434,1,journeys,journeys
6982,1,rock mexicano,rock mexicano
3437,1,gtasa tracks,gtasa tracks
8298,1,sneakers,sneakers
8296,1,vocals,vocals
8295,1,perfect circle,perfect circle
8294,1,alter bridge,alter bridge
8293,1,cool rock,cool rock
8292,1,nachdenklich,nachdenklich
3446,1,real hard anime music,real hard anime music
10993,1,ridicula,ridicula
8268,1,ja tu tylko sprzatam,ja tu tylko sprzatam
3587,1,sounds of the universe,sounds of the universe
3729,1,diffrent,diffrent
3718,1,electro post rock,electro post rock
3720,1,hardcore trance,hardcore trance
3721,1,psy,psy
3722,1,maybe post rock,maybe post rock
3723,1,xtc,xtc
3724,1,favorite lyrics,favorite lyrics
3725,1,zajebiste,zajebiste
10958,1,natalie imbruglia,natalie imbruglia
3731,1,awsome lirycs,awsome lirycs
3741,1,calexico,calexico
3732,1,the the,the the
3733,1,wilco,wilco
3734,1,northampton,northampton
3735,1,gomez,gomez
3736,1,the national,the national
8121,1,fight club,fight club
8120,1,unrealistic phantom,unrealistic phantom
3739,1,the replacements,the replacements
8122,1,etnik,etnik
3715,1,mixture rock,mixture rock
3714,1,to com for my brain,to com for my brain
8123,1,protest,protest
3694,1,just cool,just cool
3696,1,really sad thing,really sad thing
3697,1,bono,bono
8191,1,samba bucolic,samba bucolic
3699,1,incomparable,incomparable
10965,1,hypernova,hypernova
10964,1,the bravery,the bravery
8186,1,floating,floating
10147,1,merlinmoon,merlinmoon
10148,1,it brings tears,it brings tears
8159,1,life of pain,life of pain
8158,1,female empowerment,female empowerment
8156,1,deutsche welle,deutsche welle
8141,1,the velvet underground,the velvet underground
10959,1,twilight soundtrack,twilight soundtrack
8125,1,rage,rage
8124,1,rust in peace,rust in peace
3740,1,badly drawn boy,badly drawn boy
8118,1,odtu,odtu
3692,1,cutest thing,cutest thing
3792,1,american trad rock,american trad rock
8112,1,dupla,dupla
3784,1,simlish,simlish
3786,1,twins,twins
3787,1,the sisterhood of traveling pants,the sisterhood of traveling pants
3788,1,piano song,piano song
3789,1,pop 90,pop 90
10952,1,classy,classy
3791,1,indie british,indie british
3793,1,plagiadora,plagiadora
3743,1,camper van beethoven,camper van beethoven
3794,1,punk horror,punk horror
10150,1,pink floyd with syd,pink floyd with syd
8099,1,tirar da fossa,tirar da fossa
8098,1,depress,depress
3798,1,humppa,humppa
3799,1,megahumppa,megahumppa
3801,1,omd,omd
3802,1,guitar greats,guitar greats
3782,1,piano songs,piano songs
3781,1,female pop singer,female pop singer
10953,1,golden state,golden state
3778,1,pissed off,pissed off
3744,1,califone,califone
10149,1,poem with music,poem with music
3746,1,paul westerberg,paul westerberg
3748,1,andrew bird,andrew bird
3749,1,nick cave,nick cave
3750,1,boredoms,boredoms
3751,1,ooioo,ooioo
3755,1,score,score
3759,1,the shins,the shins
3762,1,john lurie,john lurie
3765,1,chuck norris approves,chuck norris approves
10955,1,emma watson,emma watson
3769,1,nemesea,nemesea
3770,1,nemesea lost inside,nemesea lost inside
3772,1,punk musette,punk musette
8115,1,murat esmer,murat esmer
8114,1,enstrumental,enstrumental
3693,1,lets move,lets move
3691,1,daddy,daddy
8266,1,polski hip hop,polski hip hop
3627,1,the mix kid,the mix kid
3614,1,songs that make me sad in a good way,songs that make me sad in a good way
3617,1,selena,selena
8255,1,fsu,fsu
8247,1,jump,jump
10143,1,poppyfields,poppyfields
3623,1,southampton,southampton
3624,1,the k,the k
3625,1,lhp records,lhp records
10977,1,toto,toto
3641,1,the world guess by pirry,the world guess by pirry
3632,1,his music describes my empty love,his music describes my empty love
3633,1,alone with everybody,alone with everybody
3634,1,human conditions,human conditions
3635,1,hot french,hot french
3636,1,english romance,english romance
3637,1,fuckable,fuckable
3638,1,and you wish you could hide,and you wish you could hide
3639,1,sadjes,sadjes
3613,1,things i like,things i like
3612,1,zeppelin,zeppelin
3611,1,awesomeness in the form of sound,awesomeness in the form of sound
8257,1,liam gallagher,liam gallagher
10989,1,video games music,video games music
10988,1,eternal love,eternal love
10987,1,purple haze,purple haze
10986,1,too late,too late
10985,1,stand-out,stand-out
10984,1,dorothy,dorothy
8263,1,flo rida,flo rida
10983,1,cansas,cansas
10982,1,vampire,vampire
10981,1,question,question
8261,1,polish rap,polish rap
10980,1,naked,naked
10979,1,lights,lights
10140,1,toto cutugno,toto cutugno
3607,1,tolkien,tolkien
3608,1,led zeppelin tracks,led zeppelin tracks
10978,1,galactic,galactic
3640,1,pirry,pirry
10144,1,merlin moon,merlin moon
8192,1,aussie rock,aussie rock
10967,1,we have band,we have band
8208,1,damn i love this fucking guy,damn i love this fucking guy
8207,1,the greatest rock band of all time,the greatest rock band of all time
8206,1,one of the best songs in existence,one of the best songs in existence
3672,1,techno trance,techno trance
10969,1,hurts,hurts
8204,1,south american,south american
8203,1,daniela mercury,daniela mercury
8201,1,pop-rap,pop-rap
3679,1,sound collage,sound collage
3643,1,the darkness litgless,the darkness litgless
8196,1,just love it,just love it
3682,1,ivete sangalo,ivete sangalo
8194,1,baroque harmonic pop jams,baroque harmonic pop jams
3684,1,hugo pena  gabriel,hugo pena  gabriel
3685,1,chicas picantes,chicas picantes
3686,1,happy metal,happy metal
3687,1,metal melodico,metal melodico
8193,1,brazilian indie rock,brazilian indie rock
8209,1,mr bad guy,mr bad guy
3667,1,dark music,dark music
8210,1,indonesia,indonesia
3665,1,electro trance,electro trance
3644,1,joy division - the ugly beatifull,joy division - the ugly beatifull
3645,1,and the darkness lightless,and the darkness lightless
3646,1,the beatifull ugly,the beatifull ugly
3647,1,disorder from joy division-post-punk,disorder from joy division-post-punk
3648,1,word best songs,word best songs
3649,1,vietnam,vietnam
3650,1,the rolling stones,the rolling stones
10145,1,fall into place,fall into place
10975,1,tear-jearker,tear-jearker
10974,1,unstoppable,unstoppable
10973,1,heart-breaking,heart-breaking
10146,1,john lennon,john lennon
10972,1,whistling,whistling
8233,1,cancer thats killing music,cancer thats killing music
8232,1,crime against humanity,crime against humanity
10970,1,santigold,santigold
3661,1,lestfm artist,lestfm artist
4255,1,sad song,sad song
4256,1,peace songs,peace songs
4257,1,girls kick ass,girls kick ass
7668,1,bullet for my valentine,bullet for my valentine
7676,1,snack music,snack music
4857,1,kris allen,kris allen
4858,1,colbie caillat,colbie caillat
4859,1,manoela gavassi,manoela gavassi
4860,1,capricho,capricho
10739,1,schlacht,schlacht
10738,1,vertical67,vertical67
7669,1,vogue cardiff,vogue cardiff
4866,1,steven strange,steven strange
7679,1,new shouts,new shouts
4869,1,minimal electro,minimal electro
4870,1,blitz,blitz
4871,1,duran,duran
7666,1,emo-metalcore,emo-metalcore
4873,1,gary numan,gary numan
4874,1,tiktok,tiktok
4875,1,real man,real man
4877,1,my favorit music,my favorit music
7677,1,sleeping in the aviary,sleeping in the aviary
4852,1,pop bizarre,pop bizarre
10853,1,twitch glitch,twitch glitch
7683,1,herman's hermits,herman's hermits
4827,1,addicts,addicts
7687,1,harry nilsson,harry nilsson
4829,1,progressive thrash metal,progressive thrash metal
4830,1,technical brutal death metal,technical brutal death metal
7686,1,the troggs,the troggs
7684,1,alex chilton,alex chilton
4835,1,dbz,dbz
4836,1,finnish folk metal,finnish folk metal
4841,1,folk viking metal,folk viking metal
4851,1,lyrical,lyrical
7682,1,ringpop,ringpop
4843,1,guns n'roses,guns n'roses
4844,1,legião urbana,legião urbana
4845,1,renato russo,renato russo
7681,1,teenage beach sounds,teenage beach sounds
10743,1,memoirs of imperfect angel,memoirs of imperfect angel
7680,1,oranger,oranger
4849,1,best serie ever,best serie ever
4878,1,nick beggs,nick beggs
4880,1,fairytale,fairytale
7665,1,the classic crime,the classic crime
10729,1,the band perry,the band perry
4911,1,the voice,the voice
4913,1,godtina,godtina
10731,1,martina mcbride,martina mcbride
7651,1,lullabies,lullabies
4917,1,not placebo-like but still good,not placebo-like but still good
4918,1,weird but good,weird but good
4919,1,awesomeee,awesomeee
10730,1,academy of country music awards,academy of country music awards
10728,1,stolen song,stolen song
10737,1,improvised,improvised
10727,1,hootie and the blowfish,hootie and the blowfish
7650,1,rockstar,rockstar
10725,1,bon jovi,bon jovi
10724,1,band perry,band perry
10723,1,jimmy buffet,jimmy buffet
10722,1,one republic,one republic
10721,1,cancer awareness,cancer awareness
10720,1,cancer research,cancer research
7652,1,rock e rock psicodlico,rock e rock psicodlico
7653,1,rock psicodlico,rock psicodlico
4908,1,new comers,new comers
4906,1,laura pausini,laura pausini
7664,1,groundation,groundation
10735,1,uk bass,uk bass
10734,1,oxynucid,oxynucid
10221,1,radio disney,radio disney
10222,1,marry me zooey deschanel,marry me zooey deschanel
10733,1,trisha yearwood,trisha yearwood
4890,1,mute,mute
4894,1,tony soprano,tony soprano
7656,1,electronic junk punk,electronic junk punk
4896,1,wanted soundtrack,wanted soundtrack
10732,1,sarah evans,sarah evans
4899,1,amusing,amusing
4901,1,mcr,mcr
7655,1,best mixes,best mixes
7654,1,glorious tracks,glorious tracks
4904,1,sticky and sweet tour,sticky and sweet tour
4905,1,bucetacore,bucetacore
4826,1,paradoxal songs,paradoxal songs
4825,1,club mixes,club mixes
4824,1,queer songs,queer songs
4755,1,female voice,female voice
7738,1,cachorra do funk,cachorra do funk
4746,1,saz,saz
4747,1,oud,oud
4748,1,turkish folk,turkish folk
4750,1,tamamen ozgun,tamamen ozgun
4752,1,middle eastern elements,middle eastern elements
4753,1,kurdish,kurdish
7737,1,hora de ser mae,hora de ser mae
4756,1,best composer,best composer
7724,1,ricaaa,ricaaa
4758,1,progressive middle east folk,progressive middle east folk
7736,1,flop queen,flop queen
4760,1,iran,iran
7735,1,tutancamon,tutancamon
4763,1,turkish influence,turkish influence
4764,1,nazim hikmet poems,nazim hikmet poems
7734,1,mumia,mumia
7733,1,really queen,really queen
4743,1,polskie,polskie
7739,1,vagisa,vagisa
4741,1,chiclete,chiclete
4740,1,if this were a pokemon i would catch it,if this were a pokemon i would catch it
4719,1,ed banger,ed banger
10755,1,let me sign,let me sign
10754,1,laying on the grass and looking at the sky,laying on the grass and looking at the sky
10753,1,another reason to live and love,another reason to live and love
10752,1,songs that are so pretty they almost hurt,songs that are so pretty they almost hurt
10751,1,i adore u,i adore u
9865,1,makes me feel good,makes me feel good
7749,1,whisttling,whisttling
7748,1,harp,harp
7747,1,harmonic,harmonic
7740,1,young diva,young diva
4733,1,too good for american idol,too good for american idol
4734,1,exttravasa,exttravasa
4735,1,great singers,great singers
4736,1,quero apertar esses peitos,quero apertar esses peitos
4738,1,best dancer ever,best dancer ever
4739,1,it could be so much better,it could be so much better
7725,1,deep cuts,deep cuts
7722,1,baladinha de final de tarde,baladinha de final de tarde
4823,1,the power rangers of pop,the power rangers of pop
4806,1,baile funk,baile funk
4798,1,tal vez,tal vez
4799,1,kudai,kudai
4800,1,nx zero pop rock novo,nx zero pop rock novo
4801,1,pop rock cover pop dance identidade,pop rock cover pop dance identidade
7695,1,sparklehorse,sparklehorse
7694,1,meeting of important people,meeting of important people
7693,1,big star,big star
4805,1,stronda,stronda
7692,1,the gerbils,the gerbils
4772,1,roswell,roswell
4808,1,gabriela,gabriela
4809,1,ferinhas,ferinhas
4810,1,bds no coracao papitho,bds no coracao papitho
7690,1,apples in stereo,apples in stereo
4814,1,dishwalla,dishwalla
4815,1,life in the city,life in the city
7689,1,fundip,fundip
4819,1,neo bitch in training,neo bitch in training
4797,1,passado,passado
4796,1,tus ojos,tus ojos
4795,1,disneychannel,disneychannel
4794,1,traditional egyptian folk,traditional egyptian folk
10748,1,lenny kravitz,lenny kravitz
7721,1,rycassssss,rycassssss
4775,1,criminal minds,criminal minds
4777,1,kotoko lament,kotoko lament
4778,1,day after tomorrow - stay in my heart,day after tomorrow - stay in my heart
4779,1,zard - hero,zard - hero
4780,1,yui - life,yui - life
4781,1,false grind,false grind
7720,1,walter meego,walter meego
7708,1,out for blood,out for blood
4784,1,doomviolence,doomviolence
4787,1,sotu,sotu
7705,1,marian,marian
4789,1,hourglass,hourglass
4790,1,oh well,oh well
7696,1,ronettes,ronettes
4793,1,saidi,saidi
7648,1,perfecttt,perfecttt
10718,1,green bay,green bay
