,id,name,metadata
7281,13437.0,Máiréad Nesbitt,celtic music classical music celtic violin
7282,13438.0,Earth Affair, africa maghreb north africa tunisia
7283,13439.0,Cortes, sissel
7284,13440.0,Amaury Vassili,operatic pop classical crossover eurovision french operatic pop pop opera
7285,13441.0,Guillermo Capetillo, actor
7286,13443.0,Anneli Drecker,electronica jazz pop music bliss blissrock experimental house
7287,13444.0,George Bruns,film score film score jazz jazz 50
7288,13445.0,Liz Callaway,musical theater pop music vocal music 90
7289,13446.0,India.Arie, acoustic afro soul chillout female vocalist harmony jazz love at first listen mellow neo soul rnb sad singer songwriter soul tweet vocal
7290,13447.0,Conya Doss,contemporary r b funk neo soul soul music
7291,13448.0,John Legend & The Roots, 10 2010 gospel soul the root
7292,13450.0,The Coasters,rhythm and blues rock and roll 50 60 doo wop oldie popular rhythm and blue rnb rock and roll rock n roll soul
7293,13451.0,Die Form,coldwave dark wave industrial music 00s darkwave ebm electro electronic female vocalist gothic halloween industrial
7294,13452.0,Chris Whitley,blues blues rock 90 alternative blue folk rock singer songwriter
7295,13453.0,Juluka,afro pop music maskanda mbaqanga world music zulu music 70 80 africa african world
7296,13454.0,Woven Hand, experimental folk singer songwriter
7297,13455.0,The Fools, rock n roll
7298,13456.0,Dynamix II,breakbeat electro  music  miami bass 90 electro electronic
7299,13458.0,Chipmunk, 00s 2009 duet grime hip hop hip hop love at first listen pop rnb united kingdom
7300,13460.0,Katy B,contemporary r b dubstep electronic dance music electronica house music uk garage 0 play yet electronica tomcardo
7301,13463.0,Nickel Creek,acoustic music country music folk rock progressive bluegrass acoustic guitar american americana beautifulsad cover dreamy female vocalist folk seen live singer songwriter string
7302,13468.0,Farewell, 3 alternative rock cool good happy phoda pop punk powerpop
7303,13497.0,Aviões do Forró, merda
7304,13498.0,Murat Esmer, ambient chillout downtempo electronic electronica enstrumental ethnic etnik experimental fight club independent indie instrumental minimalism oriental progressive simple soundtrack trip hop world music
7305,13499.0,Cahit Berkay, enstrumantal turkce turkish turkish rock
7306,13500.0,Nileppez, ambient bu grubu hic duymamistim electronic electronica instrumental murat esmer progressive progressive rock rock unrealistic phantom
7307,13501.0,Sophiatonic, experimental melancholy odtu progressive progressive metal rock
7308,13502.0,Gökhan Kırdar,ethnic electronica film score trip hop turkish pop music electronic turkish
7309,13503.0,İncesaz, eclectic enstrumantal instrumental syncretic turkce turkish
7310,13504.0,Fahir Atakoğlu, piano
7311,13505.0,Janet & Jak Esim, world
7312,13506.0,Nugo Sebil, ambient experimental
7313,13507.0,Moonhill, ambient
7314,13508.0,The Rorschach Audio, dance electronic electronica grime grunge protest psytrance rave synthpop
7315,13509.0,Hariçten Gazelciler, bi daha dinlicem bu grubu hic duymamistim
7316,13510.0,Kurban, alternative rock turk rock
7317,13514.0,Hot Rod Circuit,emo indie rock
7318,13515.0,Texas Is the Reason,emo indie rock post hardcore
7319,13516.0,Maritime, alternative german indie indie rock
7320,13517.0,Whiskeytown,alternative country alternative country rock music rock music alt country americana country folk rock triangle
7321,13521.0,Reggie and the Full Effect,alternative rock emo pop punk post hardcore alternative electronica emo favourite full hardcore indie rock rock rock me babe
7322,13522.0,Jeremy Enigk, ich liebe dich
7323,13523.0,Sparta, alternative rock bruno like this song indie love post hardcore screamo
7324,13524.0,The New Amsterdams,acoustic rock indie rock simlish
7325,13525.0,Hey Mercedes,emo pop punk pop rock alternative rock angular happy
7326,13526.0,Dear and the Headlights,indie rock seen live
7327,13527.0,No Knife,emo experimental rock indie rock
7328,13528.0,Further Seems Forever,emo indie rock alternative alternative rock
7329,13529.0,Sid Vicious,punk rock 70 british punk punk punk rock
7330,13530.0,Trio, 1982 80 drum machine german new wave synth pop
7331,13531.0,Concrete Blonde,alternative rock 00s 80 90 alternative alternative rock female vocalist halloween rock
7332,13532.0,The Rezillos,new wave music punk rock british punk punk
7333,13533.0,Ebba Grцn, punk
7334,13534.0,Pencey Prep,emo post hardcore punk rock electronica love it
7335,13535.0,Thomas Godoj,alternative rock pop rock deutschland sucht den superstar 5
7336,13536.0,Kyosuke Himuro Feat. Gerard Way, hard rock punk the fucking best
7337,13539.0,Her Space Holiday,emo indie rock indietronic electronic electronica indie indie pop indie rock indietronica sxsw2006
7338,13540.0,Russian Red,folk music independent music beautiful folk spanish
7339,13541.0,Adymus, adymus
7340,13542.0,serani,dancehall reggae fusion
7341,13543.0,Nina Sky,contemporary r b dancehall hip hop music latin music  genre  alternative dance hip hop hip hop jungle rnb sexy soul urban
7342,13545.0,Tami Chynn, redone
7343,13546.0,Drew Seeley, duet pop
7344,13548.0,Alcione, seen live
7345,13549.0,Anthony Callea,dance pop pop rock australian pop
7346,13550.0,Shiri Maimon,contemporary r b soul music
7347,13553.0,Padre Fábio de Melo, catholic catolica religious
7348,13556.0,The Milo, ambient indonesia post rock shoegaze
7349,13558.0,The Lightning Seeds,alternative rock britpop indie pop pop rock 80 90 alison moyet alternative british britpop college rock favourite song fun indie indie pop pop rock the best uk
7350,13559.0,Efek Rumah Kaca,alternative music pop music rock music indie pop
7351,13563.0,Tristan Feldbauer, ambient chillout easy listening electro electronic first rate and free lounge morning relaxing sensual
7352,13566.0,ConeCrewDiretoria, 420 american idol brazilian hip hop indie pop rap remix under 2000 listener
7353,13567.0,Send More Paramedics,crossover thrash hardcore horrorpunk
7354,13568.0,Flicts, anarcopunk beer brazilian drinking song punk punk rock song to beat someone street punk
7355,13575.0,Catatonia, 90 alternative britpop duet female vocalist guilty pleasure indie indie rock track i want to see on lastfm wale welsh
7356,13579.0,Dave Melillo,acoustic rock alternative rock pop rock rock music acoustic love singer songwriter
7357,13580.0,Bo Burnham,anti comedy blue comedy insult comedy musical comedy observational comedy satire surreal humor
7358,13581.0,Permanent Me,emo indie rock pop punk alternative rock
7359,13582.0,Adler's Appetite,hard rock heavy metal music 80 hard rock sleaze rock
7360,13583.0,Izzy Stradlin and the Ju Ju Hounds, 90 blue rock rock
7361,13585.0,Maria del Mar Bonet, musica catalana
7362,13586.0,Joan Manuel Serrat,nueva canción pop music rock music musica catalana
7363,13587.0,Jordi Savall,classical music early music baroque classical
7364,13588.0,George Winston,folk music new age music new orleans rhythm   blues stride  music  ambient christmas blend classic classical instrumental jazz new age piano
7365,13589.0,Los Brincos, 19 661 967
7366,13590.0,Henry Purcell, baroque barroco clasica classic classical trumpet vocal
7367,13591.0,Capella De Ministrers, early music medieval renaissance
7368,13592.0,Benito Lertxundi,basque music classical music basque wish list
7369,13593.0,John Renbourn,folk baroque folk music folk rock folk
7370,13594.0,Lisa Ekdahl,jazz vispop album bossa nova female vocalist jazz pop trip hop
7371,13595.0,Georg Philipp Telemann, baroque classical
7372,13596.0,Shirley Rumsey, renaissance
7373,13597.0,Jean-Baptiste Lully, baroque classical
7374,13598.0,Steeleye Span,british folk rock folk rock 1970 folk
7375,13599.0,The Left Banke,baroque pop 60 anti witch house baroque and chamber pop baroque pop garage rock pop psychedelic
7376,13600.0,Porta, ballad rap
7377,13601.0,Camilo Sesto,canción melódica latin pop synthpop
7378,13603.0,Los Bunkers,alternative rock folk rock indie rock alternative rock indie luv pop pop rock
7379,13604.0,Konami, video game music
7380,13605.0,Bob Seger & the Silver Bullet Band, inspirational singer songwriter
7381,13606.0,Debbie Davies, blue blue rock guitar blue instrumental instrumental blue
7382,13607.0,John Entwistle,hard rock power pop rock music a floyd a god on the earth british classic rock genius the who
7383,13608.0,Lulu, 1967 60 british invasion duet female vocalist james bond pop scottish
7384,13609.0,The High Numbers, 60 british classic rock mod the who
7385,13610.0,Headlights, alternative rock american indie pop indie rock
7386,13611.0,Loma Prieta, screamo
7387,13612.0,His Hero Is Gone,crust punk hardcore punk anarchist crust d beat hardcore south represent
7388,13613.0,Austin Lucas,alternative rock bluegrass music country music folk music folk punk punk rock
7389,13614.0,Reversal of Man,grindcore hardcore punk powerviolence screamo
7390,13616.0,Integrity, hardcore hardcore punk
7391,13617.0,Tim Barry,folk punk folk music punk rock
7392,13618.0,Funeral Diner,emo post rock screamo 00s screamo usa
7393,13619.0,Transistor Transistor, post hardcore
7394,13621.0,Warren Zevon,blues rock folk rock hard rock rock music 70 80 alternative best song of the 70 classic rock folk halloween legend rock singer songwriter
7395,13622.0,Assück,death metal deathgrind grindcore metal
7396,13623.0,Small Brown Bike,emo post hardcore punk rock
7397,13624.0,Colin Hay,country music new wave music pop rock rock music acoustic australian folk garden state soundtrack indie my own private sunshine scrub singer songwriter soundtrack
7398,13625.0,Les Paul, awesome guitar jam guitar virtuoso
7399,13629.0,Raein,powerviolence screamo
7400,13631.0,Battle Of Wolf 359, female vocalist screamo
7401,13632.0,Dikta,alternative rock indie rock pop rock rock music ambient indie pop indie rock post rock rock soul
7402,13633.0,Devics, female vocalist perfect music for sleeping relaxing
7403,13634.0,Gavin Friday,alternative rock day earth shatteringly sexy music soundtrack war
7404,13637.0,Fire On Dawson, 12 stone 3 day grace alter bridge alternative metal alternative rock audioslave beautiful breaking benjamin catchy chevelle chorus chris cornell classic rock cold cool rock creed drive epic german rock godsmack good lyric gute text guter text hard rock incubus karlsruhe lyrical rock lyric melodic metallica movie soundtrack muse nachdenklich nirvana nu metal pearl jam perfect circle porcupine tree prog rock progressive progressive rock red rishloo rock rock ballad solo soundgarden soundtrack staind stone sour text three day grace tool vocal
7405,13638.0,Indukti,folk metal post metal progressive metal progressive rock alternative experimental progressive metal progressive rock
7406,13642.0,Ya Boy,hip hop music west coast hip hop hip hop rap
7407,13645.0,Meg & Dia, alternative female vocalist female vocalist indie indie rock pop pop rock rock
7408,13646.0,Benga, ambient british dance dubstep electronic electronica grime idm instrumental
7409,13649.0,Boc Scadet, lesser known yet streamable artist
7410,13650.0,Cylob, ambient electro electronic electronica idm
7411,13651.0,Benn Jordan,acid techno ambient music breakcore drum and bass glitch  music  intelligent dance music modern classical ambient brilliant dark ambient melancholy sleep music
7412,13652.0,Guther, indietronica morr music
7413,13654.0,Maps And Diagrams, ambient check electronic idm
7414,13655.0,Piana, check electronic nl
7415,13657.0,o9, idm
7416,13659.0,Pictureplane,dark wave witch house  genre  dark disco witch house witch clash
7417,13660.0,French Kicks,garage rock indie rock post punk revival heartbroke kicking wake up
7418,13664.0,Thurston Moore,alternative rock avant rock noise rock post punk alt rock alternative favorite indie noise noise rock shoegaze usa
7419,13666.0,Los Fresones Rebeldes, 90 pop espanol
7420,13667.0,Carrie, electronic electronica idm indie indie pop inditronica lo fi lo fi mexican mexico pop
7421,13668.0,Porter, indie mexicano nostalgic pastel
7422,13669.0,Silvio Rodríguez,nueva trova i love my dad taste latin nueva trova silvio rodriguez
7423,13670.0,Monocordio, rock singer songwriter
7424,13671.0,Alcian Blue, ambient american blissrock dream pop experimental mellow new wave newgaze newgazer noise noise pop noise rock post punk shoegaze space rock synthpop usa
7425,13672.0,Adorable, 90 british dream pop experimental indie indie rock noise pop rock shoegaze shoegazer space rock
7426,13676.0,Gehenna, black metal
